falha;vazao;pressao
0;22354;544
0;22354;545
0;22354;546
0;22354;547
0;22354;548
0;22354;549
0;22354;550
0;22354;551
0;22354;552
0;22354;553
0;22354;554
0;22354;555
0;22354;556
0;22354;557
0;22354;558
0;22354;559
0;22354;560
0;22354;561
0;22354;562
0;22354;563
0;22354;564
0;22354;565
0;22354;566
0;22354;567
0;22354;568
0;22354;569
0;22354;570
0;22354;571
0;22354;572
0;22354;573
0;22354;574
0;22354;575
0;22354;576
0;22354;577
0;22354;578
0;22354;579
0;22354;580
0;22354;581
0;22354;582
0;22354;583
0;22354;584
0;22354;585
0;22354;586
0;22354;587
0;22354;588
0;22354;589
0;22354;590
0;22354;591
0;22354;592
0;22354;593
0;22354;594
0;22354;595
0;22354;596
0;22354;597
0;22354;598
0;22354;599
0;22354;600
0;22354;601
0;22354;602
0;22354;603
0;22354;604
0;22354;605
0;22354;606
0;22354;607
0;22354;608
0;22354;609
1;22354;610
1;22354;611
1;22354;612
1;22354;613
1;22354;614
1;22354;615
1;22354;616
1;22354;617
1;22354;618
1;22354;619
1;22354;620
1;22354;621
1;22354;622
1;22354;623
1;22354;624
1;22354;625
1;22354;626
1;22354;627
1;22354;628
1;22354;629
1;22354;630
1;22354;631
1;22354;632
1;22354;633
1;22354;634
1;22354;635
1;22354;636
1;22355;504
1;22355;505
1;22355;506
1;22355;507
1;22355;508
1;22355;509
1;22355;510
1;22355;511
1;22355;512
1;22355;513
0;22355;514
0;22355;515
0;22355;516
0;22355;517
0;22355;518
0;22355;519
0;22355;520
0;22355;521
0;22355;522
0;22355;523
0;22355;524
0;22355;525
0;22355;526
0;22355;527
0;22355;528
0;22355;529
0;22355;530
0;22355;531
0;22355;532
0;22355;533
0;22355;534
0;22355;535
0;22355;536
0;22355;537
0;22355;538
0;22355;539
0;22355;540
0;22355;541
0;22355;542
0;22355;543
0;22355;544
0;22355;545
0;22355;546
0;22355;547
0;22355;548
0;22355;549
0;22355;550
0;22355;551
0;22355;552
0;22355;553
0;22355;554
0;22355;555
0;22355;556
0;22355;557
0;22355;558
0;22355;559
0;22355;560
0;22355;561
0;22355;562
0;22355;563
0;22355;564
0;22355;565
0;22355;566
0;22355;567
0;22355;568
0;22355;569
0;22355;570
0;22355;571
0;22355;572
0;22355;573
0;22355;574
0;22355;575
0;22355;576
0;22355;577
0;22355;578
0;22355;579
0;22355;580
0;22355;581
0;22355;582
0;22355;583
0;22355;584
0;22355;585
0;22355;586
0;22355;587
0;22355;588
0;22355;589
0;22355;590
0;22355;591
0;22355;592
0;22355;593
0;22355;594
0;22355;595
0;22355;596
0;22355;597
0;22355;598
0;22355;599
0;22355;600
0;22355;601
0;22355;602
0;22355;603
0;22355;604
0;22355;605
0;22355;606
0;22355;607
0;22355;608
0;22355;609
1;22355;610
1;22355;611
1;22355;612
1;22355;613
1;22355;614
1;22355;615
1;22355;616
1;22355;617
1;22355;618
1;22355;619
1;22355;620
1;22355;621
1;22355;622
1;22355;623
1;22355;624
1;22355;625
1;22355;626
1;22355;627
1;22355;628
1;22355;629
1;22355;630
1;22355;631
1;22355;632
1;22355;633
1;22355;634
1;22355;635
1;22355;636
1;22356;504
1;22356;505
1;22356;506
1;22356;507
1;22356;508
1;22356;509
1;22356;510
1;22356;511
1;22356;512
1;22356;513
0;22356;514
0;22356;515
0;22356;516
0;22356;517
0;22356;518
0;22356;519
0;22356;520
0;22356;521
0;22356;522
0;22356;523
0;22356;524
0;22356;525
0;22356;526
0;22356;527
0;22356;528
0;22356;529
0;22356;530
0;22356;531
0;22356;532
0;22356;533
0;22356;534
0;22356;535
0;22356;536
0;22356;537
0;22356;538
0;22356;539
0;22356;540
0;22356;541
0;22356;542
0;22356;543
0;22356;544
0;22356;545
0;22356;546
0;22356;547
0;22356;548
0;22356;549
0;22356;550
0;22356;551
0;22356;552
0;22356;553
0;22356;554
0;22356;555
0;22356;556
0;22356;557
0;22356;558
0;22356;559
0;22356;560
0;22356;561
0;22356;562
0;22356;563
0;22356;564
0;22356;565
0;22356;566
0;22356;567
0;22356;568
0;22356;569
0;22356;570
0;22356;571
0;22356;572
0;22356;573
0;22356;574
0;22356;575
0;22356;576
0;22356;577
0;22356;578
0;22356;579
0;22356;580
0;22356;581
0;22356;582
0;22356;583
0;22356;584
0;22356;585
0;22356;586
0;22356;587
0;22356;588
0;22356;589
0;22356;590
0;22356;591
0;22356;592
0;22356;593
0;22356;594
0;22356;595
0;22356;596
0;22356;597
0;22356;598
0;22356;599
0;22356;600
0;22356;601
0;22356;602
0;22356;603
0;22356;604
0;22356;605
0;22356;606
0;22356;607
0;22356;608
0;22356;609
1;22356;610
1;22356;611
1;22356;612
1;22356;613
1;22356;614
1;22356;615
1;22356;616
1;22356;617
1;22356;618
1;22356;619
1;22356;620
1;22356;621
1;22356;622
1;22356;623
1;22356;624
1;22356;625
1;22356;626
1;22356;627
1;22356;628
1;22356;629
1;22356;630
1;22356;631
1;22356;632
1;22356;633
1;22356;634
1;22356;635
1;22356;636
1;22357;504
1;22357;505
1;22357;506
1;22357;507
1;22357;508
1;22357;509
1;22357;510
1;22357;511
1;22357;512
1;22357;513
0;22357;514
0;22357;515
0;22357;516
0;22357;517
0;22357;518
0;22357;519
0;22357;520
0;22357;521
0;22357;522
0;22357;523
0;22357;524
0;22357;525
0;22357;526
0;22357;527
0;22357;528
0;22357;529
0;22357;530
0;22357;531
0;22357;532
0;22357;533
0;22357;534
0;22357;535
0;22357;536
0;22357;537
0;22357;538
0;22357;539
0;22357;540
0;22357;541
0;22357;542
0;22357;543
0;22357;544
0;22357;545
0;22357;546
0;22357;547
0;22357;548
0;22357;549
0;22357;550
0;22357;551
0;22357;552
0;22357;553
0;22357;554
0;22357;555
0;22357;556
0;22357;557
0;22357;558
0;22357;559
0;22357;560
0;22357;561
0;22357;562
0;22357;563
0;22357;564
0;22357;565
0;22357;566
0;22357;567
0;22357;568
0;22357;569
0;22357;570
0;22357;571
0;22357;572
0;22357;573
0;22357;574
0;22357;575
0;22357;576
0;22357;577
0;22357;578
0;22357;579
0;22357;580
0;22357;581
0;22357;582
0;22357;583
0;22357;584
0;22357;585
0;22357;586
0;22357;587
0;22357;588
0;22357;589
0;22357;590
0;22357;591
0;22357;592
0;22357;593
0;22357;594
0;22357;595
0;22357;596
0;22357;597
0;22357;598
0;22357;599
0;22357;600
0;22357;601
0;22357;602
0;22357;603
0;22357;604
0;22357;605
0;22357;606
0;22357;607
0;22357;608
0;22357;609
1;22357;610
1;22357;611
1;22357;612
1;22357;613
1;22357;614
1;22357;615
1;22357;616
1;22357;617
1;22357;618
1;22357;619
1;22357;620
1;22357;621
1;22357;622
1;22357;623
1;22357;624
1;22357;625
1;22357;626
1;22357;627
1;22357;628
1;22357;629
1;22357;630
1;22357;631
1;22357;632
1;22357;633
1;22357;634
1;22357;635
1;22357;636
1;22358;504
1;22358;505
1;22358;506
1;22358;507
1;22358;508
1;22358;509
1;22358;510
1;22358;511
1;22358;512
1;22358;513
0;22358;514
0;22358;515
0;22358;516
0;22358;517
0;22358;518
0;22358;519
0;22358;520
0;22358;521
0;22358;522
0;22358;523
0;22358;524
0;22358;525
0;22358;526
0;22358;527
0;22358;528
0;22358;529
0;22358;530
0;22358;531
0;22358;532
0;22358;533
0;22358;534
0;22358;535
0;22358;536
0;22358;537
0;22358;538
0;22358;539
0;22358;540
0;22358;541
0;22358;542
0;22358;543
0;22358;544
0;22358;545
0;22358;546
0;22358;547
0;22358;548
0;22358;549
0;22358;550
0;22358;551
0;22358;552
0;22358;553
0;22358;554
0;22358;555
0;22358;556
0;22358;557
0;22358;558
0;22358;559
0;22358;560
0;22358;561
0;22358;562
0;22358;563
0;22358;564
0;22358;565
0;22358;566
0;22358;567
0;22358;568
0;22358;569
0;22358;570
0;22358;571
0;22358;572
0;22358;573
0;22358;574
0;22358;575
0;22358;576
0;22358;577
0;22358;578
0;22358;579
0;22358;580
0;22358;581
0;22358;582
0;22358;583
0;22358;584
0;22358;585
0;22358;586
0;22358;587
0;22358;588
0;22358;589
0;22358;590
0;22358;591
0;22358;592
0;22358;593
0;22358;594
0;22358;595
0;22358;596
0;22358;597
0;22358;598
0;22358;599
0;22358;600
0;22358;601
0;22358;602
0;22358;603
0;22358;604
0;22358;605
0;22358;606
0;22358;607
0;22358;608
0;22358;609
1;22358;610
1;22358;611
1;22358;612
1;22358;613
1;22358;614
1;22358;615
1;22358;616
1;22358;617
1;22358;618
1;22358;619
1;22358;620
1;22358;621
1;22358;622
1;22358;623
1;22358;624
1;22358;625
1;22358;626
1;22358;627
1;22358;628
1;22358;629
1;22358;630
1;22358;631
1;22358;632
1;22358;633
1;22358;634
1;22358;635
1;22358;636
1;22359;504
1;22359;505
1;22359;506
1;22359;507
1;22359;508
1;22359;509
1;22359;510
1;22359;511
1;22359;512
1;22359;513
0;22359;514
0;22359;515
0;22359;516
0;22359;517
0;22359;518
0;22359;519
0;22359;520
0;22359;521
0;22359;522
0;22359;523
0;22359;524
0;22359;525
0;22359;526
0;22359;527
0;22359;528
0;22359;529
0;22359;530
0;22359;531
0;22359;532
0;22359;533
0;22359;534
0;22359;535
0;22359;536
0;22359;537
0;22359;538
0;22359;539
0;22359;540
0;22359;541
0;22359;542
0;22359;543
0;22359;544
0;22359;545
0;22359;546
0;22359;547
0;22359;548
0;22359;549
0;22359;550
0;22359;551
0;22359;552
0;22359;553
0;22359;554
0;22359;555
0;22359;556
0;22359;557
0;22359;558
0;22359;559
0;22359;560
0;22359;561
0;22359;562
0;22359;563
0;22359;564
0;22359;565
0;22359;566
0;22359;567
0;22359;568
0;22359;569
0;22359;570
0;22359;571
0;22359;572
0;22359;573
0;22359;574
0;22359;575
0;22359;576
0;22359;577
0;22359;578
0;22359;579
0;22359;580
0;22359;581
0;22359;582
0;22359;583
0;22359;584
0;22359;585
0;22359;586
0;22359;587
0;22359;588
0;22359;589
0;22359;590
0;22359;591
0;22359;592
0;22359;593
0;22359;594
0;22359;595
0;22359;596
0;22359;597
0;22359;598
0;22359;599
0;22359;600
0;22359;601
0;22359;602
0;22359;603
0;22359;604
0;22359;605
0;22359;606
0;22359;607
0;22359;608
0;22359;609
1;22359;610
1;22359;611
1;22359;612
1;22359;613
1;22359;614
1;22359;615
1;22359;616
1;22359;617
1;22359;618
1;22359;619
1;22359;620
1;22359;621
1;22359;622
1;22359;623
1;22359;624
1;22359;625
1;22359;626
1;22359;627
1;22359;628
1;22359;629
1;22359;630
1;22359;631
1;22359;632
1;22359;633
1;22359;634
1;22359;635
1;22359;636
1;22360;504
1;22360;505
1;22360;506
1;22360;507
1;22360;508
1;22360;509
1;22360;510
1;22360;511
1;22360;512
1;22360;513
0;22360;514
0;22360;515
0;22360;516
0;22360;517
0;22360;518
0;22360;519
0;22360;520
0;22360;521
0;22360;522
0;22360;523
0;22360;524
0;22360;525
0;22360;526
0;22360;527
0;22360;528
0;22360;529
0;22360;530
0;22360;531
0;22360;532
0;22360;533
0;22360;534
0;22360;535
0;22360;536
0;22360;537
0;22360;538
0;22360;539
0;22360;540
0;22360;541
0;22360;542
0;22360;543
0;22360;544
0;22360;545
0;22360;546
0;22360;547
0;22360;548
0;22360;549
0;22360;550
0;22360;551
0;22360;552
0;22360;553
0;22360;554
0;22360;555
0;22360;556
0;22360;557
0;22360;558
0;22360;559
0;22360;560
0;22360;561
0;22360;562
0;22360;563
0;22360;564
0;22360;565
0;22360;566
0;22360;567
0;22360;568
0;22360;569
0;22360;570
0;22360;571
0;22360;572
0;22360;573
0;22360;574
0;22360;575
0;22360;576
0;22360;577
0;22360;578
0;22360;579
0;22360;580
0;22360;581
0;22360;582
0;22360;583
0;22360;584
0;22360;585
0;22360;586
0;22360;587
0;22360;588
0;22360;589
0;22360;590
0;22360;591
0;22360;592
0;22360;593
0;22360;594
0;22360;595
0;22360;596
0;22360;597
0;22360;598
0;22360;599
0;22360;600
0;22360;601
0;22360;602
0;22360;603
0;22360;604
0;22360;605
0;22360;606
0;22360;607
0;22360;608
0;22360;609
1;22360;610
1;22360;611
1;22360;612
1;22360;613
1;22360;614
1;22360;615
1;22360;616
1;22360;617
1;22360;618
1;22360;619
1;22360;620
1;22360;621
1;22360;622
1;22360;623
1;22360;624
1;22360;625
1;22360;626
1;22360;627
1;22360;628
1;22360;629
1;22360;630
1;22360;631
1;22360;632
1;22360;633
1;22360;634
1;22360;635
1;22360;636
1;22361;504
1;22361;505
1;22361;506
1;22361;507
1;22361;508
1;22361;509
1;22361;510
1;22361;511
1;22361;512
1;22361;513
0;22361;514
0;22361;515
0;22361;516
0;22361;517
0;22361;518
0;22361;519
0;22361;520
0;22361;521
0;22361;522
0;22361;523
0;22361;524
0;22361;525
0;22361;526
0;22361;527
0;22361;528
0;22361;529
0;22361;530
0;22361;531
0;22361;532
0;22361;533
0;22361;534
0;22361;535
0;22361;536
0;22361;537
0;22361;538
0;22361;539
0;22361;540
0;22361;541
0;22361;542
0;22361;543
0;22361;544
0;22361;545
0;22361;546
0;22361;547
0;22361;548
0;22361;549
0;22361;550
0;22361;551
0;22361;552
0;22361;553
0;22361;554
0;22361;555
0;22361;556
0;22361;557
0;22361;558
0;22361;559
0;22361;560
0;22361;561
0;22361;562
0;22361;563
0;22361;564
0;22361;565
0;22361;566
0;22361;567
0;22361;568
0;22361;569
0;22361;570
0;22361;571
0;22361;572
0;22361;573
0;22361;574
0;22361;575
0;22361;576
0;22361;577
0;22361;578
0;22361;579
0;22361;580
0;22361;581
0;22361;582
0;22361;583
0;22361;584
0;22361;585
0;22361;586
0;22361;587
0;22361;588
0;22361;589
0;22361;590
0;22361;591
0;22361;592
0;22361;593
0;22361;594
0;22361;595
0;22361;596
0;22361;597
0;22361;598
0;22361;599
0;22361;600
0;22361;601
0;22361;602
0;22361;603
0;22361;604
0;22361;605
0;22361;606
0;22361;607
0;22361;608
0;22361;609
1;22361;610
1;22361;611
1;22361;612
1;22361;613
1;22361;614
1;22361;615
1;22361;616
1;22361;617
1;22361;618
1;22361;619
1;22361;620
1;22361;621
1;22361;622
1;22361;623
1;22361;624
1;22361;625
1;22361;626
1;22361;627
1;22361;628
1;22361;629
1;22361;630
1;22361;631
1;22361;632
1;22361;633
1;22361;634
1;22361;635
1;22361;636
1;22362;504
1;22362;505
1;22362;506
1;22362;507
1;22362;508
1;22362;509
1;22362;510
1;22362;511
1;22362;512
1;22362;513
0;22362;514
0;22362;515
0;22362;516
0;22362;517
0;22362;518
0;22362;519
0;22362;520
0;22362;521
0;22362;522
0;22362;523
0;22362;524
0;22362;525
0;22362;526
0;22362;527
0;22362;528
0;22362;529
0;22362;530
0;22362;531
0;22362;532
0;22362;533
0;22362;534
0;22362;535
0;22362;536
0;22362;537
0;22362;538
0;22362;539
0;22362;540
0;22362;541
0;22362;542
0;22362;543
0;22362;544
0;22362;545
0;22362;546
0;22362;547
0;22362;548
0;22362;549
0;22362;550
0;22362;551
0;22362;552
0;22362;553
0;22362;554
0;22362;555
0;22362;556
0;22362;557
0;22362;558
0;22362;559
0;22362;560
0;22362;561
0;22362;562
0;22362;563
0;22362;564
0;22362;565
0;22362;566
0;22362;567
0;22362;568
0;22362;569
0;22362;570
0;22362;571
0;22362;572
0;22362;573
0;22362;574
0;22362;575
0;22362;576
0;22362;577
0;22362;578
0;22362;579
0;22362;580
0;22362;581
0;22362;582
0;22362;583
0;22362;584
0;22362;585
0;22362;586
0;22362;587
0;22362;588
0;22362;589
0;22362;590
0;22362;591
0;22362;592
0;22362;593
0;22362;594
0;22362;595
0;22362;596
0;22362;597
0;22362;598
0;22362;599
0;22362;600
0;22362;601
0;22362;602
0;22362;603
0;22362;604
0;22362;605
0;22362;606
0;22362;607
0;22362;608
0;22362;609
1;22362;610
1;22362;611
1;22362;612
1;22362;613
1;22362;614
1;22362;615
1;22362;616
1;22362;617
1;22362;618
1;22362;619
1;22362;620
1;22362;621
1;22362;622
1;22362;623
1;22362;624
1;22362;625
1;22362;626
1;22362;627
1;22362;628
1;22362;629
1;22362;630
1;22362;631
1;22362;632
1;22362;633
1;22362;634
1;22362;635
1;22362;636
1;22363;504
1;22363;505
1;22363;506
1;22363;507
1;22363;508
1;22363;509
1;22363;510
1;22363;511
1;22363;512
1;22363;513
0;22363;514
0;22363;515
0;22363;516
0;22363;517
0;22363;518
0;22363;519
0;22363;520
0;22363;521
0;22363;522
0;22363;523
0;22363;524
0;22363;525
0;22363;526
0;22363;527
0;22363;528
0;22363;529
0;22363;530
0;22363;531
0;22363;532
0;22363;533
0;22363;534
0;22363;535
0;22363;536
0;22363;537
0;22363;538
0;22363;539
0;22363;540
0;22363;541
0;22363;542
0;22363;543
0;22363;544
0;22363;545
0;22363;546
0;22363;547
0;22363;548
0;22363;549
0;22363;550
0;22363;551
0;22363;552
0;22363;553
0;22363;554
0;22363;555
0;22363;556
0;22363;557
0;22363;558
0;22363;559
0;22363;560
0;22363;561
0;22363;562
0;22363;563
0;22363;564
0;22363;565
0;22363;566
0;22363;567
0;22363;568
0;22363;569
0;22363;570
0;22363;571
0;22363;572
0;22363;573
0;22363;574
0;22363;575
0;22363;576
0;22363;577
0;22363;578
0;22363;579
0;22363;580
0;22363;581
0;22363;582
0;22363;583
0;22363;584
0;22363;585
0;22363;586
0;22363;587
0;22363;588
0;22363;589
0;22363;590
0;22363;591
0;22363;592
0;22363;593
0;22363;594
0;22363;595
0;22363;596
0;22363;597
0;22363;598
0;22363;599
0;22363;600
0;22363;601
0;22363;602
0;22363;603
0;22363;604
0;22363;605
0;22363;606
0;22363;607
0;22363;608
0;22363;609
1;22363;610
1;22363;611
1;22363;612
1;22363;613
1;22363;614
1;22363;615
1;22363;616
1;22363;617
1;22363;618
1;22363;619
1;22363;620
1;22363;621
1;22363;622
1;22363;623
1;22363;624
1;22363;625
1;22363;626
1;22363;627
1;22363;628
1;22363;629
1;22363;630
1;22363;631
1;22363;632
1;22363;633
1;22363;634
1;22363;635
1;22363;636
1;22364;504
1;22364;505
1;22364;506
1;22364;507
1;22364;508
1;22364;509
1;22364;510
1;22364;511
1;22364;512
1;22364;513
0;22364;514
0;22364;515
0;22364;516
0;22364;517
0;22364;518
0;22364;519
0;22364;520
0;22364;521
0;22364;522
0;22364;523
0;22364;524
0;22364;525
0;22364;526
0;22364;527
0;22364;528
0;22364;529
0;22364;530
0;22364;531
0;22364;532
0;22364;533
0;22364;534
0;22364;535
0;22364;536
0;22364;537
0;22364;538
0;22364;539
0;22364;540
0;22364;541
0;22364;542
0;22364;543
0;22364;544
0;22364;545
0;22364;546
0;22364;547
0;22364;548
0;22364;549
0;22364;550
0;22364;551
0;22364;552
0;22364;553
0;22364;554
0;22364;555
0;22364;556
0;22364;557
0;22364;558
0;22364;559
0;22364;560
0;22364;561
0;22364;562
0;22364;563
0;22364;564
0;22364;565
0;22364;566
0;22364;567
0;22364;568
0;22364;569
0;22364;570
0;22364;571
0;22364;572
0;22364;573
0;22364;574
0;22364;575
0;22364;576
0;22364;577
0;22364;578
0;22364;579
0;22364;580
0;22364;581
0;22364;582
0;22364;583
0;22364;584
0;22364;585
0;22364;586
0;22364;587
0;22364;588
0;22364;589
0;22364;590
0;22364;591
0;22364;592
0;22364;593
0;22364;594
0;22364;595
0;22364;596
0;22364;597
0;22364;598
0;22364;599
0;22364;600
0;22364;601
0;22364;602
0;22364;603
0;22364;604
0;22364;605
0;22364;606
0;22364;607
0;22364;608
0;22364;609
1;22364;610
1;22364;611
1;22364;612
1;22364;613
1;22364;614
1;22364;615
1;22364;616
1;22364;617
1;22364;618
1;22364;619
1;22364;620
1;22364;621
1;22364;622
1;22364;623
1;22364;624
1;22364;625
1;22364;626
1;22364;627
1;22364;628
1;22364;629
1;22364;630
1;22364;631
1;22364;632
1;22364;633
1;22364;634
1;22364;635
1;22364;636
1;22365;504
1;22365;505
1;22365;506
1;22365;507
1;22365;508
1;22365;509
1;22365;510
1;22365;511
1;22365;512
1;22365;513
0;22365;514
0;22365;515
0;22365;516
0;22365;517
0;22365;518
0;22365;519
0;22365;520
0;22365;521
0;22365;522
0;22365;523
0;22365;524
0;22365;525
0;22365;526
0;22365;527
0;22365;528
0;22365;529
0;22365;530
0;22365;531
0;22365;532
0;22365;533
0;22365;534
0;22365;535
0;22365;536
0;22365;537
0;22365;538
0;22365;539
0;22365;540
0;22365;541
0;22365;542
0;22365;543
0;22365;544
0;22365;545
0;22365;546
0;22365;547
0;22365;548
0;22365;549
0;22365;550
0;22365;551
0;22365;552
0;22365;553
0;22365;554
0;22365;555
0;22365;556
0;22365;557
0;22365;558
0;22365;559
0;22365;560
0;22365;561
0;22365;562
0;22365;563
0;22365;564
0;22365;565
0;22365;566
0;22365;567
0;22365;568
0;22365;569
0;22365;570
0;22365;571
0;22365;572
0;22365;573
0;22365;574
0;22365;575
0;22365;576
0;22365;577
0;22365;578
0;22365;579
0;22365;580
0;22365;581
0;22365;582
0;22365;583
0;22365;584
0;22365;585
0;22365;586
0;22365;587
0;22365;588
0;22365;589
0;22365;590
0;22365;591
0;22365;592
0;22365;593
0;22365;594
0;22365;595
0;22365;596
0;22365;597
0;22365;598
0;22365;599
0;22365;600
0;22365;601
0;22365;602
0;22365;603
0;22365;604
0;22365;605
0;22365;606
0;22365;607
0;22365;608
0;22365;609
1;22365;610
1;22365;611
1;22365;612
1;22365;613
1;22365;614
1;22365;615
1;22365;616
1;22365;617
1;22365;618
1;22365;619
1;22365;620
1;22365;621
1;22365;622
1;22365;623
1;22365;624
1;22365;625
1;22365;626
1;22365;627
1;22365;628
1;22365;629
1;22365;630
1;22365;631
1;22365;632
1;22365;633
1;22365;634
1;22365;635
1;22365;636
1;22366;504
1;22366;505
1;22366;506
1;22366;507
1;22366;508
1;22366;509
1;22366;510
1;22366;511
1;22366;512
1;22366;513
0;22366;514
0;22366;515
0;22366;516
0;22366;517
0;22366;518
0;22366;519
0;22366;520
0;22366;521
0;22366;522
0;22366;523
0;22366;524
0;22366;525
0;22366;526
0;22366;527
0;22366;528
0;22366;529
0;22366;530
0;22366;531
0;22366;532
0;22366;533
0;22366;534
0;22366;535
0;22366;536
0;22366;537
0;22366;538
0;22366;539
0;22366;540
0;22366;541
0;22366;542
0;22366;543
0;22366;544
0;22366;545
0;22366;546
0;22366;547
0;22366;548
0;22366;549
0;22366;550
0;22366;551
0;22366;552
0;22366;553
0;22366;554
0;22366;555
0;22366;556
0;22366;557
0;22366;558
0;22366;559
0;22366;560
0;22366;561
0;22366;562
0;22366;563
0;22366;564
0;22366;565
0;22366;566
0;22366;567
0;22366;568
0;22366;569
0;22366;570
0;22366;571
0;22366;572
0;22366;573
0;22366;574
0;22366;575
0;22366;576
0;22366;577
0;22366;578
0;22366;579
0;22366;580
0;22366;581
0;22366;582
0;22366;583
0;22366;584
0;22366;585
0;22366;586
0;22366;587
0;22366;588
0;22366;589
0;22366;590
0;22366;591
0;22366;592
0;22366;593
0;22366;594
0;22366;595
0;22366;596
0;22366;597
0;22366;598
0;22366;599
0;22366;600
0;22366;601
0;22366;602
0;22366;603
0;22366;604
0;22366;605
0;22366;606
0;22366;607
0;22366;608
0;22366;609
1;22366;610
1;22366;611
1;22366;612
1;22366;613
1;22366;614
1;22366;615
1;22366;616
1;22366;617
1;22366;618
1;22366;619
1;22366;620
1;22366;621
1;22366;622
1;22366;623
1;22366;624
1;22366;625
1;22366;626
1;22366;627
1;22366;628
1;22366;629
1;22366;630
1;22366;631
1;22366;632
1;22366;633
1;22366;634
1;22366;635
1;22366;636
1;22367;504
1;22367;505
1;22367;506
1;22367;507
1;22367;508
1;22367;509
1;22367;510
1;22367;511
1;22367;512
1;22367;513
0;22367;514
0;22367;515
0;22367;516
0;22367;517
0;22367;518
0;22367;519
0;22367;520
0;22367;521
0;22367;522
0;22367;523
0;22367;524
0;22367;525
0;22367;526
0;22367;527
0;22367;528
0;22367;529
0;22367;530
0;22367;531
0;22367;532
0;22367;533
0;22367;534
0;22367;535
0;22367;536
0;22367;537
0;22367;538
0;22367;539
0;22367;540
0;22367;541
0;22367;542
0;22367;543
0;22367;544
0;22367;545
0;22367;546
0;22367;547
0;22367;548
0;22367;549
0;22367;550
0;22367;551
0;22367;552
0;22367;553
0;22367;554
0;22367;555
0;22367;556
0;22367;557
0;22367;558
0;22367;559
0;22367;560
0;22367;561
0;22367;562
0;22367;563
0;22367;564
0;22367;565
0;22367;566
0;22367;567
0;22367;568
0;22367;569
0;22367;570
0;22367;571
0;22367;572
0;22367;573
0;22367;574
0;22367;575
0;22367;576
0;22367;577
0;22367;578
0;22367;579
0;22367;580
0;22367;581
0;22367;582
0;22367;583
0;22367;584
0;22367;585
0;22367;586
0;22367;587
0;22367;588
0;22367;589
0;22367;590
0;22367;591
0;22367;592
0;22367;593
0;22367;594
0;22367;595
0;22367;596
0;22367;597
0;22367;598
0;22367;599
0;22367;600
0;22367;601
0;22367;602
0;22367;603
0;22367;604
0;22367;605
0;22367;606
0;22367;607
0;22367;608
0;22367;609
1;22367;610
1;22367;611
1;22367;612
1;22367;613
1;22367;614
1;22367;615
1;22367;616
1;22367;617
1;22367;618
1;22367;619
1;22367;620
1;22367;621
1;22367;622
1;22367;623
1;22367;624
1;22367;625
1;22367;626
1;22367;627
1;22367;628
1;22367;629
1;22367;630
1;22367;631
1;22367;632
1;22367;633
1;22367;634
1;22367;635
1;22367;636
1;22368;504
1;22368;505
1;22368;506
1;22368;507
1;22368;508
1;22368;509
1;22368;510
1;22368;511
1;22368;512
1;22368;513
0;22368;514
0;22368;515
0;22368;516
0;22368;517
0;22368;518
0;22368;519
0;22368;520
0;22368;521
0;22368;522
0;22368;523
0;22368;524
0;22368;525
0;22368;526
0;22368;527
0;22368;528
0;22368;529
0;22368;530
0;22368;531
0;22368;532
0;22368;533
0;22368;534
0;22368;535
0;22368;536
0;22368;537
0;22368;538
0;22368;539
0;22368;540
0;22368;541
0;22368;542
0;22368;543
0;22368;544
0;22368;545
0;22368;546
0;22368;547
0;22368;548
0;22368;549
0;22368;550
0;22368;551
0;22368;552
0;22368;553
0;22368;554
0;22368;555
0;22368;556
0;22368;557
0;22368;558
0;22368;559
0;22368;560
0;22368;561
0;22368;562
0;22368;563
0;22368;564
0;22368;565
0;22368;566
0;22368;567
0;22368;568
0;22368;569
0;22368;570
0;22368;571
0;22368;572
0;22368;573
0;22368;574
0;22368;575
0;22368;576
0;22368;577
0;22368;578
0;22368;579
0;22368;580
0;22368;581
0;22368;582
0;22368;583
0;22368;584
0;22368;585
0;22368;586
0;22368;587
0;22368;588
0;22368;589
0;22368;590
0;22368;591
0;22368;592
0;22368;593
0;22368;594
0;22368;595
0;22368;596
0;22368;597
0;22368;598
0;22368;599
0;22368;600
0;22368;601
0;22368;602
0;22368;603
0;22368;604
0;22368;605
0;22368;606
0;22368;607
0;22368;608
0;22368;609
1;22368;610
1;22368;611
1;22368;612
1;22368;613
1;22368;614
1;22368;615
1;22368;616
1;22368;617
1;22368;618
1;22368;619
1;22368;620
1;22368;621
1;22368;622
1;22368;623
1;22368;624
1;22368;625
1;22368;626
1;22368;627
1;22368;628
1;22368;629
1;22368;630
1;22368;631
1;22368;632
1;22368;633
1;22368;634
1;22368;635
1;22368;636
1;22369;504
1;22369;505
1;22369;506
1;22369;507
1;22369;508
1;22369;509
1;22369;510
1;22369;511
1;22369;512
1;22369;513
0;22369;514
0;22369;515
0;22369;516
0;22369;517
0;22369;518
0;22369;519
0;22369;520
0;22369;521
0;22369;522
0;22369;523
0;22369;524
0;22369;525
0;22369;526
0;22369;527
0;22369;528
0;22369;529
0;22369;530
0;22369;531
0;22369;532
0;22369;533
0;22369;534
0;22369;535
0;22369;536
0;22369;537
0;22369;538
0;22369;539
0;22369;540
0;22369;541
0;22369;542
0;22369;543
0;22369;544
0;22369;545
0;22369;546
